length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,status
-0.03178799204532023,-1.0633298803765965,-0.4183530509636308,0.3805682409523675,0.0028678631921493837,-0.1405806899505162,2.3661918003958653,-0.19397252433525738,0.0,-0.2889234208344492,-0.292238217944631,-0.08262378686766436,-0.09889781911986176,0.3825270272053967,-0.029591497808609115,-0.11712247606305722,-0.0404664841971858,-0.10414035626456761,-0.023151074929464173,-0.08486365832132685,-0.8935381211702254,-0.33480936701038627,-0.08195024577889563,-0.09968342493949457,0.7997444454653728,-0.5905070119784052,-0.2680762212452173,-0.0209197696327652,-0.0512989176042577,-0.267120293721952,-0.22856937365507327,-0.1444905739394504,1.2153483610923768,1.9862970268450375,3.302461203405726,-0.3749350282578885,-0.014790892797099425,-0.716797417207009,-0.059260885094595976,-0.03672752859431685,-0.6431022635579137,-0.5080258376754608,-0.5095940019366642,-0.12864612115236435,-0.15015184829117925,-1.5167568772558329,0.07026744354264551,-0.17757608244165812,-1.293895715934092,0.31480986844129394,1.975051342938629,-0.33708761460430436,-0.063740166522953,-0.0726432712292148,-0.1404957051238468,-0.1803267708831646,-0.5195107888885011,-1.5989713194328408,-0.8631430630985799,0.0,-0.2663511689377751,0.0,-0.5991836414172074,0.0,-0.4002225879719307,-0.25783726647481553,-0.887515230549582,-1.249974600134799,0.0,-0.9279377475392143,-0.6031015828762945,0.0,-0.03470480541807628,-0.0763540549059642,-0.9474119699395661,-0.036249971679720695,-0.039158732776782515,-0.3783422958930282,0.5362132420466807,-0.8826031536586809,3.5707668559918084,-0.5901907895190229,-1.3077468661135179,-0.4306462148806116,-0.1433028760552777,0.9407295948817901,-1.2591150733951773,1
1.0130846428466624,1.6392439356631585,2.3903255819375735,-0.34020971995659055,0.0028678631921493837,-0.1405806899505162,-0.3868884671725012,-0.19397252433525738,0.0,-0.2889234208344492,-0.292238217944631,-0.08262378686766436,-0.09889781911986176,1.4402310298561822,-0.029591497808609115,-0.11712247606305722,-0.0404664841971858,-0.10414035626456761,-0.023151074929464173,-0.08486365832132685,1.096842531687397,2.2953425676485244,-0.08195024577889563,-0.09968342493949457,0.7997444454653728,1.599381935918112,-0.2680762212452173,-0.0209197696327652,-0.0512989176042577,3.7436317026549437,-0.22856937365507327,-0.1444905739394504,-0.3525333282175403,1.9862970268450375,-0.30280446564178576,-0.3749350282578885,-0.014790892797099425,-0.716797417207009,-0.059260885094595976,0.14276820709057564,0.4633414592488829,-0.05858811905080784,-0.5095940019366642,1.2188225292682757,0.769465365891368,3.980601705085663,0.9499573446296539,1.7317596031767069,2.4430383857514175,1.211518077499547,-0.38587021792558746,-0.33708761460430436,-0.063740166522953,-0.0726432712292148,-0.1404957051238468,-0.1803267708831646,-0.07461562653629158,1.0569593753490236,-0.8631430630985799,0.0,-0.2663511689377751,0.0,-0.5991836414172074,0.0,-0.4002225879719307,-0.25783726647481553,-0.887515230549582,1.1566253122051646,0.0,1.232910953854922,-0.6031015828762945,0.0,-0.03470480541807628,-0.0763540549059642,1.6203497483081206,-0.036249971679720695,-0.039158732776782515,-0.3783422958930282,0.5362132420466807,-0.8826031536586809,-0.2800518881040869,-0.3735079264018317,-0.8945940119873719,-0.4306462148806116,-0.1433028760552777,0.9407295948817901,-1.2591150733951773,1
-0.12033652042599674,0.19143653421328974,-0.4183530509636308,-0.34020971995659055,0.0028678631921493837,-0.1405806899505162,-0.3868884671725012,-0.19397252433525738,0.0,-0.2889234208344492,-0.292238217944631,-0.08262378686766436,-0.09889781911986176,0.3825270272053967,-0.029591497808609115,-0.11712247606305722,-0.0404664841971858,-0.10414035626456761,-0.023151074929464173,-0.08486365832132685,-0.8935381211702254,-0.33480936701038627,-0.08195024577889563,-0.09968342493949457,0.7997444454653728,-0.38244992430936275,-0.2680762212452173,-0.0209197696327652,-0.0512989176042577,-0.267120293721952,-0.22856937365507327,-0.1444905739394504,-0.3525333282175403,1.9862970268450375,-0.30280446564178576,-0.3749350282578885,-0.014790892797099425,-0.716797417207009,-0.059260885094595976,-0.03672752859431685,-0.42181351899655434,-0.5080258376754608,0.9965399916125002,-0.12864612115236435,-0.28809443041856136,-0.2951216367355004,-0.10567053667475616,-0.21844871185664957,0.3669638848150234,-0.003376915418086244,-0.38587021792558746,-0.33708761460430436,-0.063740166522953,-0.0726432712292148,-0.1404957051238468,-0.1803267708831646,-0.07461562653629158,-1.315672044437465,1.939243849432013,0.0,3.819512254130055,0.0,-0.25673952307387077,0.0,-0.4002225879719307,-0.25783726647481553,1.126741227168308,-1.249974600134799,0.0,-0.6192450758188727,1.633683588877972,0.0,-0.03470480541807628,-0.0763540549059642,0.7644291756444836,-0.036249971679720695,-0.039158732776782515,-0.3783422958930282,0.5362132420466807,1.1330120404109938,-0.2800518881040869,-0.3163607976676274,-1.263849375362615,-0.4306462148806116,-0.1433028760552777,0.9407295948817901,-1.2591150733951773,1
-0.38598210556802626,0.0949160407832985,-0.4183530509636308,-1.0609876808655485,-0.49191970339301855,-0.1405806899505162,-0.3868884671725012,-0.19397252433525738,0.0,-0.2889234208344492,-0.292238217944631,-0.08262378686766436,-0.09889781911986176,-0.14632497411999612,-0.029591497808609115,-0.11712247606305722,-0.0404664841971858,-0.10414035626456761,-0.023151074929464173,-0.08486365832132685,-0.8935381211702254,-0.33480936701038627,-0.08195024577889563,-0.09968342493949457,-1.250399431556037,-0.5905070119784052,-0.2680762212452173,-0.0209197696327652,-0.0512989176042577,-0.267120293721952,-0.22856937365507327,-0.1444905739394504,-1.9204150175274572,-0.5034493766465351,-0.30280446564178576,-0.3749350282578885,-0.014790892797099425,-0.716797417207009,-0.059260885094595976,-0.7547104713338868,-0.42181351899655434,1.7391627554478042,3.2557409819362464,1.5556896918734358,0.12573331596358495,1.5373312240449981,-0.14965503172910657,1.2938385735552023,2.8582532859386967,0.28588379718135026,-0.38587021792558746,-0.33708761460430436,-0.063740166522953,-0.0726432712292148,-0.1404957051238468,-0.1803267708831646,-0.5195107888885011,-1.5989713194328408,-0.8631430630985799,0.0,-0.2663511689377751,0.0,-0.5991836414172074,0.0,-0.4002225879719307,-0.25783726647481553,-0.887515230549582,-1.249974600134799,0.0,-0.9279377475392143,-0.6031015828762945,0.0,-0.03470480541807628,-0.0763540549059642,-0.9474119699395661,-0.036249971679720695,-0.039158732776782515,2.6431091920072776,0.5362132420466807,-0.8826031536586809,-0.2800518881040869,-0.5187568786012675,-1.3077468661135179,-0.4306462148806116,-0.1433028760552777,0.9407295948817901,-1.2591150733951773,1
-0.6339179850339205,-0.484206919796649,-0.4183530509636308,-0.34020971995659055,-0.49191970339301855,-0.1405806899505162,-0.3868884671725012,-0.19397252433525738,0.0,-0.2889234208344492,-0.292238217944631,-0.08262378686766436,-0.09889781911986176,-0.6751769754453889,-0.029591497808609115,-0.11712247606305722,-0.0404664841971858,-0.10414035626456761,-0.023151074929464173,-0.08486365832132685,1.096842531687397,-0.33480936701038627,-0.08195024577889563,-0.09968342493949457,-1.250399431556037,-0.5905070119784052,-0.2680762212452173,-0.0209197696327652,-0.0512989176042577,-0.267120293721952,-0.22856937365507327,-0.1444905739394504,-0.3525333282175403,-0.5034493766465351,-0.30280446564178576,-0.3749350282578885,-0.014790892797099425,-0.716797417207009,-0.059260885094595976,-0.7547104713338868,0.02076397012616429,-0.05858811905080784,-0.5095940019366642,-0.8023804463626844,-0.28809443041856136,-0.2951216367355004,-0.4575464971095595,-0.3001939704413965,-0.46346591555953437,-0.7265286969166774,-0.38587021792558746,-0.33708761460430436,-0.063740166522953,-0.0726432712292148,-0.1404957051238468,-0.1803267708831646,-0.24070982048111647,1.0004502109521507,-0.7963983755659132,0.0,-0.2663511689377751,0.0,-0.5991836414172074,0.0,-0.4002225879719307,-0.25783726647481553,-0.887515230549582,1.1566253122051646,0.0,1.0978579100177888,-0.4400026640943909,0.0,-0.03470480541807628,-0.0763540549059642,1.6203497483081206,-0.036249971679720695,-0.039158732776782515,-0.3783422958930282,-1.8649296988322859,1.1330120404109938,3.5707668559918084,-0.5901907895190229,0.7228348567830326,-0.20128980256185797,-0.1433028760552777,-1.0630047204219806,-0.0738012541303694,0
0.48179347256260346,-0.098124946076684,-0.4183530509636308,0.3805682409523675,1.9820181295328212,-0.1405806899505162,-0.3868884671725012,-0.19397252433525738,0.0,-0.2889234208344492,-0.292238217944631,-0.08262378686766436,-0.09889781911986176,0.3825270272053967,-0.029591497808609115,-0.11712247606305722,-0.0404664841971858,-0.10414035626456761,-0.023151074929464173,-0.08486365832132685,1.096842531687397,-0.33480936701038627,-0.08195024577889563,-0.09968342493949457,-1.250399431556037,-0.5905070119784052,-0.2680762212452173,-0.0209197696327652,-0.0512989176042577,-0.267120293721952,-0.22856937365507327,-0.1444905739394504,1.2153483610923768,1.9862970268450375,-0.30280446564178576,-0.3749350282578885,-0.014790892797099425,0.7436294060864158,-0.059260885094595976,0.681255414145253,0.02076397012616429,-0.05858811905080784,-0.5095940019366642,0.20822104145279569,-0.24211356970943398,-0.09151576331544502,-0.017701546566055326,-0.17757608244165812,-0.3250609488304414,0.21356861903149113,-0.38587021792558746,-0.33708761460430436,-0.063740166522953,-0.0726432712292148,-0.1404957051238468,-0.1803267708831646,0.5067140522705955,-0.8006568900991232,1.330943834420591,0.0,8.245864295786872,0.0,-0.47277176421087214,0.0,-0.34764559233782405,-0.25783726647481553,1.126741227168308,-1.249974600134799,0.0,-0.9279377475392143,2.0064811176341624,0.0,-0.03470480541807628,-0.0763540549059642,0.6155734238434021,-0.036249971679720695,-0.039158732776782515,-0.3783422958930282,-1.8649296988322859,-0.8826031536586809,-0.2800518881040869,-0.17111184546819158,0.5830729928481723,-0.3312673784064986,-0.1433028760552777,0.9407295948817901,0.7164079587128358,0
-0.6162082793577851,-0.19464543950667523,-0.4183530509636308,-0.34020971995659055,-0.49191970339301855,-0.1405806899505162,-0.3868884671725012,-0.19397252433525738,0.0,-0.2889234208344492,-0.292238217944631,-0.08262378686766436,-0.09889781911986176,-1.2040289767707817,-0.029591497808609115,-0.11712247606305722,-0.0404664841971858,-0.10414035626456761,-0.023151074929464173,-0.08486365832132685,-0.8935381211702254,-0.33480936701038627,-0.08195024577889563,-0.09968342493949457,0.7997444454653728,-0.5905070119784052,-0.2680762212452173,-0.0209197696327652,-0.0512989176042577,-0.267120293721952,-0.22856937365507327,-0.1444905739394504,-0.3525333282175403,-0.5034493766465351,-0.30280446564178576,-0.3749350282578885,-0.014790892797099425,0.7436294060864158,-0.059260885094595976,-0.7547104713338868,-0.6431022635579137,1.2897250368231512,0.243472994837918,-0.8023804463626844,-0.33407529112768874,-0.4987275101555558,-0.4575464971095595,-0.05495819444191975,-0.18665598210134846,-0.7265286969166774,-0.38587021792558746,2.96658778511891,-0.063740166522953,-0.0726432712292148,-0.1404957051238468,-0.1803267708831646,-0.43646369191608864,0.6775407042864816,-0.4150001660231034,0.0,-0.2663511689377751,0.0,1.3127960151904663,0.0,-0.4002225879719307,-0.25783726647481553,-0.887515230549582,1.1566253122051646,0.0,-0.9279377475392143,-0.6031015828762945,0.0,-0.03470480541807628,-0.0763540549059642,-0.9474119699395661,-0.036249971679720695,-0.039158732776782515,-0.3783422958930282,0.5362132420466807,-0.8826031536586809,-0.2800518881040869,0.6575215211777704,0.35809835274979435,-0.4306462148806116,-0.1433028760552777,-1.0630047204219806,1.9017217779776436,0
0.14530906471603278,3.8592152845529575,-0.4183530509636308,3.2636800845881995,-0.49191970339301855,-0.1405806899505162,-0.3868884671725012,-0.19397252433525738,0.0,-0.2889234208344492,-0.292238217944631,-0.08262378686766436,-0.09889781911986176,-0.6751769754453889,-0.029591497808609115,-0.11712247606305722,-0.0404664841971858,-0.10414035626456761,-0.023151074929464173,-0.08486365832132685,-0.8935381211702254,2.2953425676485244,-0.08195024577889563,-0.09968342493949457,0.7997444454653728,0.060802109558867,0.4326989799157148,-0.0209197696327652,-0.0512989176042577,-0.267120293721952,-0.22856937365507327,-0.1444905739394504,1.2153483610923768,-0.5034493766465351,-0.30280446564178576,-0.3749350282578885,-0.014790892797099425,-0.716797417207009,-0.059260885094595976,0.14276820709057564,0.6846302038102423,-0.05858811905080784,-0.5095940019366642,-0.8023804463626844,0.0337715945453302,1.1301194772048873,-0.4575464971095595,0.05014285252009985,-0.06802315335777885,-0.7265286969166774,-0.38587021792558746,-0.33708761460430436,-0.063740166522953,-0.0726432712292148,-0.1404957051238468,-0.1803267708831646,-0.5195107888885011,-1.5989713194328408,-0.8631430630985799,0.0,-0.2663511689377751,0.0,-0.5991836414172074,0.0,-0.4002225879719307,-0.25783726647481553,-0.887515230549582,-1.249974600134799,0.0,-0.9279377475392143,-0.6031015828762945,0.0,-0.03470480541807628,-0.0763540549059642,-0.9474119699395661,-0.036249971679720695,-0.039158732776782515,2.6431091920072776,0.5362132420466807,-0.8826031536586809,-0.2800518881040869,-0.1484911070109024,1.4090559254331785,-0.4306462148806116,-0.1433028760552777,0.9407295948817901,-0.46890586055197203,1
-0.20888504880667325,-0.484206919796649,-0.4183530509636308,-0.34020971995659055,-0.49191970339301855,-0.1405806899505162,-0.3868884671725012,-0.19397252433525738,0.0,-0.2889234208344492,0.6114568327438052,-0.08262378686766436,-0.09889781911986176,-0.14632497411999612,-0.029591497808609115,-0.11712247606305722,-0.0404664841971858,-0.10414035626456761,-0.023151074929464173,-0.08486365832132685,-0.8935381211702254,-0.33480936701038627,-0.08195024577889563,-0.09968342493949457,-1.250399431556037,-0.5905070119784052,-0.2680762212452173,-0.0209197696327652,-0.0512989176042577,-0.267120293721952,-0.22856937365507327,-0.1444905739394504,-0.3525333282175403,-0.5034493766465351,-0.30280446564178576,-0.3749350282578885,-0.014790892797099425,-0.716797417207009,-0.059260885094595976,-0.21622326427920932,-0.6431022635579137,-0.5080258376754608,-0.7606163341948582,0.5450882040579558,-0.24211356970943398,-0.2951216367355004,-0.017701546566055326,-0.15305250484171054,-0.6018708822886273,0.3340939158997128,-0.38587021792558746,2.96658778511891,-0.063740166522953,-0.0726432712292148,-0.1404957051238468,-0.1803267708831646,0.8982217951405398,0.9680579304209372,-0.7581388708359875,0.0,-0.2663511689377751,0.0,0.8348011010385478,0.0,-0.4002225879719307,-0.25783726647481553,-0.887515230549582,1.1566253122051646,0.0,1.232910953854922,-0.6031015828762945,0.0,-0.03470480541807628,-0.0763540549059642,0.7272152375016309,-0.036249971679720695,-0.039158732776782515,-0.3783422958930282,-1.8649296988322859,1.1330120404109938,-0.2800518881040869,0.48250843942926974,0.9952575199724601,-0.430640242355482,-0.1433028760552777,-1.0630047204219806,1.506617171556041,0
1.4735369904261804,0.3844775210732722,2.3903255819375735,0.3805682409523675,0.0028678631921493837,-0.1405806899505162,2.3661918003958653,-0.19397252433525738,0.0,0.6987086390198325,-0.292238217944631,-0.08262378686766436,-0.09889781911986176,0.9113790285307896,-0.029591497808609115,-0.11712247606305722,-0.0404664841971858,-0.10414035626456761,-0.023151074929464173,-0.08486365832132685,1.096842531687397,-0.33480936701038627,-0.08195024577889563,-0.09968342493949457,0.7997444454653728,2.998477652005605,-0.2680762212452173,-0.0209197696327652,-0.0512989176042577,-0.267120293721952,-0.22856937365507327,-0.1444905739394504,1.2153483610923768,1.9862970268450375,-0.30280446564178576,-0.3749350282578885,-0.014790892797099425,-0.716797417207009,-0.059260885094595976,0.681255414145253,1.1272076929329609,-0.5080258376754608,-0.5095940019366642,-0.12864612115236435,2.240852908583444,1.3337253506249427,2.3574611863688673,1.2693149959552548,0.6437738182732093,1.1536659349796596,3.1555121233707375,-0.33708761460430436,-0.063740166522953,-0.0726432712292148,-0.1404957051238468,-0.1803267708831646,-0.4720553049042654,1.0569593753490236,-0.8631430630985799,0.0,-0.2663511689377751,0.0,-0.5991836414172074,0.0,-0.4002225879719307,-0.25783726647481553,-0.887515230549582,1.1566253122051646,0.0,1.232910953854922,-0.6031015828762945,0.0,-0.03470480541807628,-0.0763540549059642,1.6203497483081206,-0.036249971679720695,-0.039158732776782515,-0.3783422958930282,-1.8649296988322859,-0.8826031536586809,-0.2800518881040869,-0.1830174972878175,-1.1818643558719577,-0.4306462148806116,6.978227007909174,0.9407295948817901,-0.46890586055197203,1
